Unnamed: 0,PC 1,PC 2,PC 3
,-0.3487683348351862,0.8246312622974992,-0.3317084680526211
,-0.3520522438618518,1.0278019631087107,-0.15649740023670933
,-0.22168026977336672,-0.9279577724587922,0.06594535887120913
KRB,-0.18557214149197157,1.0189844364203557,-0.5374632199898368
,-0.4159884641635436,1.8087232638160369,0.38728496836635923
BXT,-0.19385174740850347,-1.2574329496027037,0.17927296322532366
ZYD,-0.14265094964125516,0.27345328731031043,0.11724957381133128
MST,-0.042861009414571105,-2.0947092082836805,0.5480593616117674
,-0.34852371146356714,1.2963077389797004,-0.002625135460097637
ZNE,-0.15510418891502062,-2.2533249928656467,0.33530581060015036
COVAL,-0.1468911973277557,-1.3367622110731512,0.2132052036598988
,0.3146473566900569,1.2398712949982074,0.22111097465141993
,-0.1423243267335141,1.0342747458454644,-0.16309299524099605
ROOT,0.38266928606666256,-2.3060814468696473,0.351670626615048
DOPE,-0.39940891377410426,1.674802183398848,-0.42511895172617215
,-0.15048508920760487,-2.2291930883609434,0.3388080624220567
,-0.15087697518274534,-2.2291487827303245,0.3388044944675015
,-0.27852961132001625,-0.13683217870536565,0.3274157170311409
,-0.1580152398948113,-2.2192552518616764,0.49136510860197274
,-0.15938630619573066,-1.1102394433749434,-0.044676725851167984
,-0.3258204571107191,1.0273659952277352,-0.5366339879115788
,-0.14624175159427671,-2.0926973930849844,0.5498446069937551
,-0.3998652979190164,1.674812877119167,-0.42511158126824405
BTCR,-0.14801481518349707,-2.0925881783777225,0.5498541739710009
,-0.3655211918555402,1.4930412684128678,-0.15557886654229805
,0.5811807663239168,1.0023858646884658,-0.5502313662160537
DLC,-0.17250906910332112,-1.4219881459958905,0.15728409461043674
SCN,-0.3526678856489874,1.0278397260832555,-0.15649403374471527
,-0.32530324929480253,1.0273374120448282,-0.5366377014536321
SH,-0.3775672093333109,1.477928207153697,-0.27223586237424025
BUZZ,-0.30583835169963947,1.8565440415377354,-0.5280562859264821
,-0.3842340566423961,1.2094181893131648,-0.4260355288409504
,-0.1461668078446117,-1.3367703832997007,0.21319102504615903
XPO,-0.11767012266636843,-0.38911805680691536,-0.012196632788876711
PSB,-0.1450341916251012,-1.3368090569343352,0.21317615293632639
,-0.38689682473363973,1.2096115866803356,-0.4260294397293838
,3.7475610478578902,1.896523964861693,-0.4718098819553719
,0.10935086119816105,1.01601414822603,-0.5433363682630845
,0.535506202408284,-1.1580354557845,-0.04701928767083058
,-0.38443342733409885,1.2097079161610873,-0.42611263012324446
,-0.10908815208152252,-1.6516293804477158,0.2240662992727911
,-0.32468888837328297,1.0272744658622863,-0.536633942840739
HALLO,-0.10133639447577197,-2.2325489085195507,0.33863541129491265
,-0.3255137561975226,1.027351935026582,-0.5366370041867836
,-0.27795498534552526,0.6190292292880146,-0.009230748849866818
,-0.32603228410217316,1.0273743194495906,-0.5366315139632831
,-0.378518511461312,1.2095363220669202,-0.42619885578489164
,-0.1440363320008605,-1.110390654386933,-0.044983361656692776
,-0.23971350585313952,1.022614041801941,-0.5372541209351233
,-0.09197649622437801,0.8074115732670146,-0.28563898039246505
,-0.37426567596252885,1.2093139897486898,-0.42623296905314517
,-0.1466812286298838,-1.3367705920230186,0.2132027879760092
,-0.3253098860804121,1.0273858072981303,-0.5366511869569127
,0.5556514625376724,-1.1235428481979266,-0.05719673864828983
,-0.31836908583003076,1.0273265267358707,-0.5367924005563008
XZC,-0.19383442039869841,-1.2195924968349872,0.09465317558819314
,-0.38346280952378897,1.2095910482716772,-0.4261017833655549
,-0.3237483534281231,1.0273313501829904,-0.5366713704185302
,-0.3680951718365774,1.5837023807469448,-0.10264306295074271
,-0.160571381596783,-1.1101946236744988,-0.044662391987410247
CFC,-0.15852600954014115,-1.1102568487894842,-0.044691394960564526
,-0.3350063211748864,0.7120845473714422,-0.14070159616770114
,-0.3110838332387402,0.8007827641577289,-0.2787860204365666
,3.730842159949883,1.8966052719332525,-0.47145240350066003
,-0.0982953914261699,0.8444530192995988,-0.2711749250478983
,-0.32094094315340166,1.027318447480063,-0.5367316090605411
,-0.34926709982152254,0.4864300174495533,-0.2663410326928067
ROYAL,-0.5415720008691887,3.372101618380784,19.77434225312545
,-0.13052531116362964,-1.8194199734882737,0.3401928743744452
,-0.2831782069552738,1.7484473189652958,-0.5041636760978977
,-0.1268866625531673,-2.1191799400922076,0.20886366384303162
,3.74072266914669,1.8970195268259396,-0.47179393122507024
,-0.15089952764299533,-2.0446163505054593,0.3504376652580774
GNJ,3.741968231414397,1.8970575500277123,-0.4718329842287072
TEAM,-0.2588370845012281,0.6189233141823819,-0.009635875825072212
,-0.42148506577350875,3.3933290237651494,14.004481153067434
LANA,-0.3680309620840183,1.58370459855538,-0.10264514877277453
ELE,34.0952245267498,1.7004570563955987,-1.2369181760052614
,-0.3754168017121535,1.7042186764342335,-0.15020856965322044
,2.475220365288475,0.806287065300688,-0.19641406057864574
,-0.32419504856648124,1.0272543254430486,-0.5366395036608659
,0.3244652527407829,-2.3031535588331873,0.35216988504216695
,-0.14830327615503938,-2.0925900213326893,0.5498612563396899
,-0.2915574130553286,0.845602007623208,-0.2671015762854996
ZCL,,,
ARK,,,
INSANE,,,
KLC,,,
ATX,,,
EMB,,,
XEN,,,
FRE,,,
PLNC,,,
ARCO,,,
KURT,,,
XCRE,,,
ENT,,,
EUC,,,
BCF,,,
XSN,,,
BCCOIN,,,
MONEY,,,
XNG,,,
XCI,,,
RC,,,
PND,,,
UNITS,,,
GAKH,,,
ASAFE2,,,
LTCR,,,
OS76,,,
BIC,,,
HXX,,,
KED,,,
IOP,,,
KUSH,,,
PRX,,,
PAC,,,
IMPCH,,,
CTL,,,
ZBC,,,
FRST,,,
BVC,,,
FIND,,,
VLTC,,,
ZER,,,
CHAT,,,
CDN,,,
ZOI,,,
RNS,,,
DBIX,,,
XVP,,,
TAJ,,,
IMX,,,
EB3,,,
ATMOS,,,
HPC,,,
CXT,,,
MCRN,,,
RAIN,,,
IMS,,,
ARGUS,,,
LMC,,,
PROC,,,
XGR,,,
BENJI,,,
GRW,,,
ILC,,,
PHR,,,
DEA,,,
HTML5,,,
USC,,,
EQT,,,
QTUM,,,
QRL,,,
ESP,,,
DYN,,,
NANO,,,
CHAN,,,
DCY,,,
DNR,,,
DP,,,
VUC,,,
BTPL,,,
UNIFY,,,
BRIT,,,
SOCC,,,
ARC,,,
DAS,,,
LINDA,,,
XLC,,,
ONION,,,
BTX,,,
GCN,,,
SMART,,,
SIGT,,,
ONX,,,
CRM,,,
BCH,,,
XMCC,,,
DFT,,,
VET,,,
SOJ,,,
STCN,,,
NYC,,,
FRAZ,,,
KRONE,,,
ACC,,,
LINX,,,
XCXT,,,
ETHD,,,
SUMO,,,
ODN,,,
ADA,,,
REC,,,
BTCZ,,,
TZC,,,
ELM,,,
TER,,,
VIVO,,,
RUP,,,
BTG,,,
WOMEN,,,
MAY,,,
NAMO,,,
LUX,,,
PIRL,,,
XIOS,,,
BTDX,,,
EBST,,,
KEK,,,
BLHC,,,
XIN,,,
PURA,,,
INN,,,
ELLA,,,
GBX,,,
MAG,,,
TAU,,,
ECA,,,
BCD,,,
XSH,,,
CNBC,,,
XUN,,,
COAL,,,
DAXX,,,
BWK,,,
KLKS,,,
AC3,,,
LTHN,,,
GER,,,
LTCU,,,
POP,,,
PNX,,,
PHO,,,
SUCR,,,
SPK,,,
WAGE,,,
GUN,,,
IRL,,,
TROLL,,,
LCP,,,
MONK,,,
PCOIN,,,
UBTC,,,
ITZ,,,
TPAY,,,
MCT,,,
MBC,,,
TRTL,,,
MUN,,,
USX,,,
NBR,,,
SSS,,,
TRF,,,
KREDS,,,
TOKC,,,
BBP,,,
LCC,,,
FLIP,,,
LOT,,,
CIF,,,
SPD,,,
POA,,,
PUSHI,,,
ELP,,,
VLX,,,
ONT,,,
CLO,,,
TUBE,,,
PSD,,,
ADK,,,
BSX,,,
BRIA,,,
IC,,,
BTL,,,
MEDIC,,,
ALPS,,,
BITG,,,
DEV,,,
ABJ,,,
SEM,,,
FTO,,,
CARE,,,
NZL,,,
XMC,,,
PROTON,,,
DEAL,,,
JUMP,,,
INFX,,,
XBI,,,
KEC,,,
HWC,,,
GIN,,,
PLTC,,,
LOKI,,,
NCP,,,
SIC,,,
XT3,,,
MGD,,,
VIG,,,
PLURA,,,
EMAR,,,
DKD,,,
LYNX,,,
POSQ,,,
BWS,,,
MUSE,,,
XMN,,,
PLUS1,,,
AXE,,,
TRVC,,,
DTEM,,,
GIC,,,
PNY,,,
ABS,,,
VITAE,,,
HEX,,,
TPC,,,
WEBC,,,
RYO,,,
URALS,,,
QWC,,,
ARE,,,
EUNO,,,
MMO,,,
KETAN,,,
PPAI,,,
XDNA,,,
PAXEX,,,
AZART,,,
TSC,,,
KCASH,,,
XCG,,,
AAC,,,
CRYP,,,
BTXC,,,
ACM,,,
BSV,,,
BITM,,,
JMC,,,
FRED,,,
HERB,,,
UMO,,,
LIT,,,
PIRATE,,,
EXO,,,
BLTG,,,
OWC,,,
BEAM,,,
GALI,,,
BTH,,,
CSPN,,,
CREDIT,,,
SLC,,,
DASHP,,,
NSD,,,
BEET,,,
TTN,,,
AWR,,,
BLAST,,,
XRC,,,
GLT,,,
INSN,,,
ALX,,,
LDOGE,,,
SLR,,,
TRK,,,
UFO,,,
OC,,,
BLC,,,
BITS,,,
NEOS,,,
HYPER,,,
PINK,,,
CESC,,,
ADC,,,
NKA,,,
PIGGY,,,
CRW,,,
GEN,,,
SMLY,,,
MI,,,
GRS,,,
CPC,,,
CLUB,,,
RADS,,,
BTA,,,
PAK,,,
CRB,,,
OK,,,
LSK,,,
XHI,,,
XWC,,,
FSC,,,
FIII,,,
J,,,
TRI,,,
VOLLAR,,,
EOS,,,
RCC,,,
OXY,,,
TCH,,,
WAVES,,,
PART,,,
BTT,,,
NXT,,,
ZEPH,,,
GAP,,,
BDX,,,
ZEN,,,
XBC,,,
